created_at|text|text_truncated|source|retweet_count|favorite_count|link
Sun Jan 08 18:56:20 +0000 2017|Before I, or anyone, saw the classified and/or highly confidential hacking intelligence report, it was leaked out to @NBCNews. So serious!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|20651|74081|https://twitter.com/realdonaldtrump/status/818169485169410048
Sun Jan 08 16:57:46 +0000 2017|"RT @MeetThePress: Watch our interview with @KellyannePolls: Russia ""did not succeed"" in attempts to sway election https://t.co/EZhgUIUbYx #…"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|6715|0|https://twitter.com/realdonaldtrump/status/818139647687753733
Sun Jan 08 16:46:07 +0000 2017|Kellyanne Conway went to @MeetThePress this morning for an interview with @chucktodd. Dishonest media cut out 9 of her 10 minutes. Terrible!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|18005|58217|https://twitter.com/realdonaldtrump/status/818136714396975104
Sun Jan 08 16:39:14 +0000 2017|"""@FoxNews: ""We certainly don’t want intelligence interfering with politics and we don’t want politics interfe… https://t.co/bwDjEg1d7S"""|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|8043|35101|https://twitter.com/realdonaldtrump/status/818134981344165888
Sun Jan 08 16:36:46 +0000 2017|"""@KellyannePolls: Welcome to President and Mrs. Bush.  
https://t.co/I1K4nj1gVu"" Very nice!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|5437|28719|https://twitter.com/realdonaldtrump/status/818134360712953858
Sun Jan 08 02:07:09 +0000 2017|I look very much forward to meeting Prime Minister Theresa May in Washington in the Spring. Britain, a longtime U.S. ally, is very special!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|17225|85181|https://twitter.com/realdonaldtrump/status/817915516018892805
Sat Jan 07 23:54:05 +0000 2017|Congratulation to Jane Timken on her major upset victory in becoming the Ohio Republican Party Chair. Jane is a loyal Trump supporter &amp; star|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|12190|65241|https://twitter.com/realdonaldtrump/status/817882028272128001
Sat Jan 07 15:21:42 +0000 2017|both countries will, perhaps, work together to solve some of the many great and pressing problems and issues of the WORLD!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16256|69933|https://twitter.com/realdonaldtrump/status/817753083707015168
Sat Jan 07 15:10:46 +0000 2017|have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now and....|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|18624|78237|https://twitter.com/realdonaldtrump/status/817750330196819968
Sat Jan 07 15:02:20 +0000 2017|"Having a good relationship with Russia is a good thing, not a bad thing. Only ""stupid"" people, or fools, would think that it is bad! We....."|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|29374|100954|https://twitter.com/realdonaldtrump/status/817748207694467072
Sat Jan 07 12:03:31 +0000 2017|Only reason the hacking of the poorly defended DNC is discussed is that the loss by the Dems was so big that they are totally embarrassed!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|19737|83988|https://twitter.com/realdonaldtrump/status/817703208567078913
Sat Jan 07 11:56:29 +0000 2017|Intelligence stated very strongly there was absolutely no evidence that hacking affected the election results. Voting machines not touched!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|18245|68931|https://twitter.com/realdonaldtrump/status/817701436096126977
Sat Jan 07 03:53:38 +0000 2017|Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16471|67708|https://twitter.com/realdonaldtrump/status/817579925771341825
Sat Jan 07 00:07:09 +0000 2017|"Happy Birthday @EricTrump!
https://t.co/bJaEY7qFSn"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|7767|48249|https://twitter.com/realdonaldtrump/status/817522928862502913
Fri Jan 06 19:30:09 +0000 2017|Monitoring the terrible situation in Florida. Just spoke to Governor Scott. Thoughts and prayers for all. Stay safe!|False|"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|22181|96060|https://twitter.com/realdonaldtrump/status/817453219613917185
Fri Jan 06 16:51:37 +0000 2017|I am asking the chairs of the House and Senate committees to investigate top secret intelligence shared with NBC prior to me seeing it.|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|26003|92502|https://twitter.com/realdonaldtrump/status/817413321058029568
Fri Jan 06 14:18:51 +0000 2017|Anna Wintour came to my office at Trump Tower to ask me to meet with the editors of Conde Nast &amp; Steven Newhouse, a friend. Will go this AM.|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|6471|34960|https://twitter.com/realdonaldtrump/status/817374875962769408
Fri Jan 06 12:42:53 +0000 2017|being a movie star-and that was season 1 compared to season 14. Now compare him to my season 1. But who cares, he supported Kasich &amp; Hillary|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|8808|41012|https://twitter.com/realdonaldtrump/status/817350726800306177
Fri Jan 06 12:34:37 +0000 2017|"Wow, the ratings are in and Arnold Schwarzenegger got ""swamped"" (or destroyed) by comparison to the ratings machine, DJT. So much for...."|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|9329|39009|https://twitter.com/realdonaldtrump/status/817348644647108609
Fri Jan 06 12:05:01 +0000 2017|Hopefully, all supporters, and those who want to MAKE AMERICA GREAT AGAIN, will go to D.C. on January 20th. It will be a GREAT SHOW!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|14381|66159|https://twitter.com/realdonaldtrump/status/817341196251070464
Fri Jan 06 11:45:47 +0000 2017|and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute.THEY SAW A MOVEMENT LIKE NEVER BEFORE|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|8276|41596|https://twitter.com/realdonaldtrump/status/817336355193753600
Fri Jan 06 11:39:35 +0000 2017|Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the......|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|10555|51406|https://twitter.com/realdonaldtrump/status/817334794958807042
Fri Jan 06 11:19:49 +0000 2017|The dishonest media does not report that any money spent on building the Great Wall (for sake of speed), will be paid back by Mexico later!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|19130|65810|https://twitter.com/realdonaldtrump/status/817329823374831617
Fri Jan 06 00:40:03 +0000 2017|So how and why are they so sure about hacking if they never even requested an examination of the computer servers? What is going on?|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|20755|71045|https://twitter.com/realdonaldtrump/status/817168818539757568
Fri Jan 06 00:30:15 +0000 2017|The Democratic National Committee would not allow the FBI to study or see its computer info after it was supposedly hacked by Russia......|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|18771|57140|https://twitter.com/realdonaldtrump/status/817166353266262016
Fri Jan 06 00:24:34 +0000 2017|"How did NBC get ""an exclusive look into the top secret report he (Obama) was presented?"" Who gave them this report and why? Politics!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|20590|68051|https://twitter.com/realdonaldtrump/status/817164923843280896
Thu Jan 05 18:14:30 +0000 2017|Toyota Motor said will build a new plant in Baja, Mexico, to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax.|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|32112|107796|https://twitter.com/realdonaldtrump/status/817071792711942145
Thu Jan 05 13:45:57 +0000 2017|"to make up their own minds as to the truth. The media lies to make it look like I am against ""Intelligence"" when in fact I am a big fan!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|15333|67863|https://twitter.com/realdonaldtrump/status/817004210529116160
Thu Jan 05 13:25:30 +0000 2017|The dishonest media likes saying that I am in Agreement with Julian Assange - wrong. I simply state what he states, it is for the people....|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16324|61917|https://twitter.com/realdonaldtrump/status/816999062562107392
Thu Jan 05 12:06:42 +0000 2017|...time for Republicans &amp; Democrats to get together and come up with a healthcare plan that really works - much less expensive &amp; FAR BETTER!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16576|78285|https://twitter.com/realdonaldtrump/status/816979231217483776
Thu Jan 05 12:01:33 +0000 2017|"...do the typical political thing and BLAME. The fact is ObamaCare was a lie from the beginning.""Keep you doctor, keep your plan!"" It is...."|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|12286|51706|https://twitter.com/realdonaldtrump/status/816977937731878912
Thu Jan 05 11:57:57 +0000 2017|The Democrats, lead by head clown Chuck Schumer, know how bad ObamaCare is and what a mess they are in. Instead of working to fix it, they..|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|13116|53274|https://twitter.com/realdonaldtrump/status/816977032433270784
Wed Jan 04 18:52:09 +0000 2017|"Jackie Evancho's album sales have skyrocketed after announcing her Inauguration performance.Some people just don't understand the ""Movement"""|False|"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"|17091|79458|https://twitter.com/realdonaldtrump/status/816718880731234304
Wed Jan 04 14:26:45 +0000 2017|massive increases of ObamaCare will take place this year and Dems are to blame for the mess. It will fall of its own weight - be careful!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|13595|54121|https://twitter.com/realdonaldtrump/status/816652088662958082
Wed Jan 04 14:01:53 +0000 2017|like the 116% hike in Arizona. Also, deductibles are so high that it is practically useless. Don't let the Schumer clowns out of this web...|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|11223|46459|https://twitter.com/realdonaldtrump/status/816645831659061248
Wed Jan 04 13:55:53 +0000 2017|Republicans must be careful in that the Dems own the failed ObamaCare disaster, with its poor coverage and massive premium increases......|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|11127|46190|https://twitter.com/realdonaldtrump/status/816644321768312832
Wed Jan 04 13:31:32 +0000 2017|things they did and said (like giving the questions to the debate to H). A total double standard! Media, as usual, gave them a pass.|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|10731|46541|https://twitter.com/realdonaldtrump/status/816638194468999169
Wed Jan 04 13:27:03 +0000 2017|"Somebody hacked the DNC but why did they not have ""hacking defense"" like the RNC has and why have they not responded to the terrible......"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|10260|42594|https://twitter.com/realdonaldtrump/status/816637064708030464
Wed Jan 04 13:19:09 +0000 2017|Thank you to Ford for scrapping a new plant in Mexico and creating 700 new jobs in the U.S. This is just the beginning - much more to follow|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|19524|86518|https://twitter.com/realdonaldtrump/status/816635078067490816
Wed Jan 04 13:10:05 +0000 2017|"""@FoxNews: Julian Assange on U.S. media coverage: “It’s very dishonest.” #Hannity https://t.co/ADcPRQifH9"" More dishonest than anyone knows"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|14809|42029|https://twitter.com/realdonaldtrump/status/816632793862176769
Wed Jan 04 12:22:38 +0000 2017|"Julian Assange said ""a 14 year old could have hacked Podesta"" - why was DNC so careless? Also said Russians did not give him the info!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|18117|60991|https://twitter.com/realdonaldtrump/status/816620855958601730
Wed Jan 04 01:14:52 +0000 2017|"The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build a case. Very strange!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|23436|79970|https://twitter.com/realdonaldtrump/status/816452807024840704
Tue Jan 03 23:58:31 +0000 2017|I will be having a general news conference on JANUARY ELEVENTH in N.Y.C. Thank you.|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|14675|57718|https://twitter.com/realdonaldtrump/status/816433590892429312
